2024-05-31 19:26:19,257 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 19:26:19,265 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 20:08:59,745 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 20:08:59,749 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 20:09:59,754 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 20:09:59,763 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 20:17:02,813 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 20:17:02,814 Error in preprocessing data: 'Date'
2024-05-31 22:16:46,796 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 22:16:46,807 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-05-31 22:47:39,583 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-05-31 22:47:39,588 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 14:11:59,219 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/data/fetched_data.csv
2024-06-01 14:11:59,244 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 14:56:15,658 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 14:56:15,667 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 14:59:51,284 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 14:59:51,293 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:00:39,044 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:00:39,051 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:01:30,371 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:01:30,376 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:01:47,370 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:01:47,375 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:03:20,163 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:03:20,174 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:05:06,072 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:05:06,083 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:07:13,600 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:07:13,604 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:08:47,323 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:08:47,328 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:10:36,957 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:10:36,993 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:10:54,792 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:10:54,799 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:15:51,326 Starting preprocessing for data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
