Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR,SMA_50,Signal,Strategy_Returns,Cumulative_Returns
2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,145.8160858154297,106820300,78.11568695118991,4.813747768003424,3.909661335267275,150.535968733933,138.8380012512207,127.14003376850839,2.6030804111434516,131.48640029907227,-1,0.004492109932034749,0.5475576411904609
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,143.76361083984375,93251400,70.18326143555538,4.716554250425702,4.071039918298961,151.23772706155472,139.5680015563965,127.89827605123827,2.6942882120634506,131.8522001647949,-1,0.014075945568625792,0.5552650327435429
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,139.894287109375,121434600,58.18737922786339,4.272353388046952,4.11130261224856,151.11350308643,140.16750106811523,129.22149904980046,2.838981998394856,132.10639999389647,0,0.02591442351139772,0.5696544059631292
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,143.52789306640625,96350000,64.34978580414234,4.170801433187762,4.1232023764364,151.47486174000272,140.86000061035156,130.2451394807004,2.9683410810290405,132.42519973754884,0,0.0,0.5696544059631292
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,142.79135131835938,74993500,62.344010516804715,3.9838783752987865,4.095337576208878,151.72791887285564,141.43100051879884,131.13408216474204,2.8648873619321003,132.7961996459961,-1,-0.001,0.5690847515571661
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,144.16627502441406,77338200,64.56440045843894,3.903710004720409,4.057012061911184,151.9916547846771,142.08600082397462,132.18034686327212,2.8602527683482224,133.21399963378906,-1,-0.009628674099327439,0.5636052199495254
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,145.89466857910156,71447400,67.18406169486315,3.936811726268786,4.032971994782705,152.28567710219193,142.84350051879883,133.40132393540574,2.7930917255337286,133.72979965209962,-1,-0.011989063148829748,0.5568481213765405
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.31695556640625,72434100,67.81020451723214,3.9521847994559494,4.016814555717354,152.31163781901736,143.63750076293945,134.96336370686154,2.7457283796250698,134.21019973754883,-1,-0.002894506876931713,0.5552363206598095
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,144.1367645263672,104818600,61.30655783274099,3.74209597252991,3.9618708390798654,151.98777510989183,144.23700103759765,136.48622696530347,2.811033756945377,134.5965998840332,-1,0.014900336524955593,0.5635095286885189
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,142.37889099121094,118931200,56.593377333775365,3.392058791468372,3.847908429557567,151.52023468631737,144.66950073242188,137.8187667785264,2.9266747696328723,134.97079986572265,-1,0.012196010716187922,0.570382096939078
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.02708435058594,56699500,57.879195972085334,3.1318070609306687,3.7046881558321876,150.97548869239557,145.10350036621094,139.2315120400263,2.858340944709319,135.38659988403322,-1,-0.0045523774421245555,0.5677855023475809
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,143.2431182861328,70440600,58.32238601765601,2.909765978418136,3.545703720349377,150.17886854603992,145.53300018310546,140.887131820171,2.8127452501374477,135.80999984741212,-1,-0.001510582406104799,0.5669278155572932
2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,142.9092254638672,62880000,57.318641774648114,2.675520226094619,3.3716670214984257,149.69215190736932,145.81100006103514,141.92984821470097,2.7332632285735,136.17419998168944,-1,0.002330977214232255,0.5682493113774718
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,144.71620178222656,64786600,61.20946057811756,2.6082844274267813,3.218990502684097,149.5970529852264,146.0779998779297,142.55894677063299,2.7423158987005043,136.61279998779298,-1,-0.012644284523559701,0.5610642054040982
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,144.3135528564453,56368300,59.899136277258386,2.493175923488252,3.073827586844928,149.66461507249747,146.19699935913087,142.72938364576427,2.6542929421387496,137.0097999572754,-1,0.00278232668574363,0.5626252693152095
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,144.42161560058594,46397700,60.14564261894136,2.383353914407877,2.935732852357518,149.5940285903954,146.38799896240235,143.1819693344093,2.5839861726249325,137.41299987792968,-1,-0.0007485580989179397,0.5622041116132077
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,143.73312377929688,54126800,56.99026323251153,2.1967601341081604,2.7879383087076466,149.5944413415337,146.4394989013672,143.28455646120068,2.505129712261656,137.79879989624024,-1,0.006255937605185613,0.5657212254568388
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,143.6839599609375,48908700,56.81579725384667,2.0215452749398537,2.634659701954088,149.55222804159237,146.5189987182617,143.48576939493105,2.41047706679877,138.21499984741212,-1,0.0003421585600564825,0.5659147918167344
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,143.20201110839844,69023100,55.03773787349104,1.8221435828215249,2.4721564781275753,149.55259547880058,146.5169990539551,143.4814026291096,2.4104432521780987,138.6347999572754,-1,0.00335403002709167,0.5678128870212632
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,143.45773315429688,48493500,55.82766842336537,1.665892319367316,2.3109036463755235,149.14649332649395,146.35249938964844,143.55850545280293,2.323268908551538,139.06639999389648,-1,-0.00178567648308392,0.5667989569021173
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,146.43780517578125,72282600,63.80793026937171,1.7661980147887846,2.201962520058176,149.23433740767527,146.3729995727539,143.51166173783255,2.386607323216942,139.5430000305176,-1,-0.020773335846824503,0.5550246518127598
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,146.6443634033203,59375000,64.289476999101,1.8414101577233453,2.1298520475912097,149.6070589230004,146.50849990844728,143.40994089389415,2.2997066693403974,140.05420013427735,-1,-0.0014104823341263284,0.5542417993463733
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,148.631103515625,103296000,68.61507910259864,2.040491043931098,2.1119798468591875,150.07381520746603,146.94199981689454,143.81018442632305,2.472584851580592,140.55880004882812,-1,-0.013547880154139325,0.5467329978724141
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,147.71640014648438,92229700,64.72770978773352,2.099025188117821,2.109388915110914,150.55420558757135,147.1440002441406,143.73379490070988,2.480971386317023,141.04460006713867,-1,0.006154001494375949,0.5500975935583456
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,143.94949340820312,86326000,51.72961698428148,1.8154375460361791,2.0505986412959674,150.52890090985284,147.19200057983397,143.8551002498151,2.630188239024289,141.43700012207032,-1,0.025501043803157875,0.5641256563876887
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,144.2838897705078,86960300,52.63884255449839,1.599686963997243,1.9604163058362227,150.52653391014817,147.1870002746582,143.84746663916823,2.692317650522554,141.8284001159668,-1,-0.002323014050784167,0.5628151845614923
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,145.74937438964844,60549600,56.50540068660104,1.531282393888688,1.8745895234467158,150.4813986910436,147.16850051879882,143.85560234655404,2.62858089346793,142.2700001525879,-1,-0.010156820205591055,0.5570987719229247
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.2443389892578,60131800,60.08534475590898,1.5814924601949656,1.8159701107963657,150.61014074809478,147.204500579834,143.7988604115732,2.605111047631493,142.7172003173828,-1,-0.010257131030562805,0.5513845368223456
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,147.15579223632812,48606400,59.77160168639911,1.5956277128628074,1.771901631209654,150.9031674186543,147.3470001220703,143.79083282548632,2.5411750237911854,143.10000030517577,-1,0.0006012396810035625,0.5517160510853749
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,145.9165496826172,58991300,55.4099757804673,1.4880061671100862,1.7151225383897406,150.92433919155096,147.51600036621093,144.1076615408709,2.539662827267596,143.47440032958986,-1,0.008421297606974743,0.5563622161461098
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,145.1100616455078,48597200,52.714016128581115,1.321316267313648,1.636361284174522,150.90901658304983,147.61100006103516,144.31298353902048,2.473258383202165,143.82220031738282,-1,0.005527145597501004,0.5594373111196976
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,146.1526336669922,55802400,55.713683220450704,1.2602204592607507,1.561133119191768,150.97046266341877,147.74800033569335,144.52553800796792,2.4337397964695326,144.15840057373046,-1,-0.007184579541948732,0.5554179892592243
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,150.59815979003906,90956700,65.70428121905772,1.558560810631775,1.5606186574797694,151.94710149220148,148.12799987792968,144.30889826365788,2.609186910268026,144.61160034179687,-1,-0.03041715227469921,0.5385237557038192
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,149.3293914794922,86453100,61.44401936556782,1.6716364270784254,1.5828222113995007,152.4756637509624,148.35149993896485,144.2273361269673,2.553530833181359,145.0022003173828,0,0.007424721311841354,0.5425221445097262
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,149.9982147216797,80313700,62.81281130980561,1.7954228764698712,1.6253423444135748,153.07532535410084,148.62949981689454,144.18367427968823,2.5961353377030028,145.37280029296875,0,0.0,0.5425221445097262
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,151.1194305419922,71115500,65.05278698188226,1.9628860245807687,1.6928510804470138,153.8456640260732,148.95899963378906,144.07233524150493,2.576411908168413,145.77180023193358,0,0.0,0.5425221445097262
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,151.75872802734375,57808700,66.29927673833471,2.1235728564321334,1.7789954356440378,154.59476638704837,149.36699981689452,144.13923324674067,2.502383096507946,146.18960021972657,0,0.0,0.5425221445097262
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.109375,82278300,70.46992627844645,2.4159220594052044,1.9063807603962712,155.79475097688874,149.89700012207032,143.9992492672519,2.5350694078343876,146.66120025634766,-1,-0.001,0.5419796223652166
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,152.55538940429688,74420200,64.76380115769422,2.4913986728252553,2.023384342882068,156.34085879182678,150.37249984741212,144.40414090299745,2.5725642757457705,147.06780029296874,0,0.009083616098260805,0.5469027571878625
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,151.53253173828125,57305700,61.248285487903644,2.439178336607341,2.1065431416271228,156.5803313641119,150.78300018310546,144.985669002099,2.5430956604860278,147.42260040283202,0,-0.0,0.5469027571878625
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,146.51649475097656,140893200,47.60218808350992,1.9636299699270126,2.077960507287101,156.57920947893152,150.7870002746582,144.99479107038488,2.8457315975439457,147.66280029296874,-1,-0.001,0.5463558544306747
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.08700561523438,102404300,48.99399562936549,1.6149397435814876,1.9853563545459783,156.57877261110505,150.80950012207032,145.04022763303558,2.8331792097869006,147.9084002685547,-1,-0.003893413615506436,0.5442286651081226
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,145.6804962158203,109296300,45.76620953902194,1.209270816552106,1.830139246947204,156.5435387910963,150.6595001220703,144.77546145304433,2.9279523849527918,148.0716000366211,-1,0.009562072252685905,0.5494326189258693
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,146.57553100585938,83281300,48.10905087121804,0.9502510568363789,1.654161608925039,156.52563905654324,150.60149993896485,144.67736082138646,2.9380991663289318,148.2117999267578,-1,-0.006143692223250508,0.5460570740177743
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,146.33944702148438,68034100,47.525919811166276,0.7173405384381795,1.4667973948276671,156.3882112722497,150.7229995727539,145.05778787325812,2.8575204800621328,148.2961996459961,-1,0.0016104508832446296,0.5469364721149281
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,143.65443420410156,129868800,41.38162069205134,0.30890852965086424,1.2352196217923066,156.45314635091364,150.69099960327148,144.92885285562932,2.8719842184421815,148.3525994873047,-1,0.018347979371765355,0.556971651222959
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,140.58583068847656,123478900,35.700965704914836,-0.2634968829313493,0.9354763208475755,157.0384394049097,150.4284996032715,143.81855980163328,3.0089848661343694,148.30919952392577,-1,0.02136105141269684,0.5688691513001474
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,141.06771850585938,75834000,37.159933637063084,-0.6698723084751919,0.6144065949830221,157.3938870524756,150.1144989013672,142.8351107502588,2.924057898854682,148.28779937744142,-1,-0.003427943374884501,0.5669191000617718
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,143.44790649414062,76404300,43.92713469031104,-0.7875742367204737,0.334010428642323,157.438365033437,149.9259994506836,142.4136338679302,2.929482334650776,148.29199951171876,-1,-0.016872436389261614,0.5573537936081221
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,144.4117431640625,64838200,46.44240465090639,-0.7926393448386477,0.10868047394612887,157.45468178861765,149.84949951171876,142.24431723481987,2.8230909137047386,148.24559967041014,-1,-0.0067192025130498045,0.5536088205974525
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,144.5002899169922,53477900,46.67895079891125,-0.7803956123378271,-0.06913474331066231,157.4660212725118,149.81849975585936,142.17097823920693,2.757870395733641,148.2143997192383,-1,-0.0006129288072487249,0.5532694978033613
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,142.97581481933594,74150700,43.14456988402498,-0.8855565142242767,-0.2324190974933852,157.5336196103609,149.65699920654296,141.78037880272504,2.782307570661707,148.19399963378908,-1,0.010549980064493591,0.5591064799754792
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,139.5727996826172,108972300,36.5007064872785,-1.2338664364580723,-0.4327085652863226,157.48632858075098,149.09649963378905,140.70667068682712,2.846427935313103,148.1831997680664,-1,0.0238012765446467,0.5724139279232796
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,140.47764587402344,74602000,39.18246687245417,-1.4193075023782455,-0.6300283527047073,157.36077653145105,148.64649963378906,139.93222273612707,2.8245397460859394,148.1167999267578,-1,-0.006482969101571312,0.568702986115244
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,139.16954040527344,89056700,36.76513017546946,-1.654518654480995,-0.8349264130599648,157.1489328550154,148.09599990844725,139.0430669618791,2.844215914473774,148.03880004882814,-1,0.009311781936598096,0.5739986243086412
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,140.30059814453125,94639600,40.20048059529226,-1.7282085778678322,-1.0135828460215384,156.5186261342352,147.54599990844727,138.57337368265934,2.913200317625201,147.95579986572267,-1,-0.00812716534617941,0.5693336425804054
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,136.84844970703125,98322000,34.10952217253141,-2.046247725478395,-1.2201158219129098,155.91042382915256,146.7879997253418,137.66557562153102,3.017970982367932,147.76739990234375,-1,0.02460564077824645,0.5833424616727094
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,138.78599548339844,80861100,39.63750067317501,-2.11495353890092,-1.399083365310512,154.2327007586726,146.00899963378907,137.78529850890556,3.0238306338784815,147.6097998046875,-1,-0.014158410445197056,0.5750832596702355
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,139.66131591796875,83221100,42.00475004396485,-2.0736837429619754,-1.5340034408408048,152.6032796612487,145.35349960327147,138.10371954529424,3.0778426442655094,147.51439971923827,-1,-0.00630713192402288,0.5714561336841982
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,140.9300537109375,61732700,45.35015107551794,-1.914812686361472,-1.6101652899449383,150.90164389362263,144.8144989013672,138.72735390911174,3.0165682568681964,147.48059967041016,-1,-0.009084459761498742,0.5662647634322825
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,140.54647827148438,58773200,44.514134560140214,-1.7996308960468639,-1.6480584111653236,150.33888925523019,144.51099853515626,138.68310781508234,2.9168130326052895,147.42579956054686,-1,0.00272174895611621,0.5678059939610397
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.45794677734375,64452200,44.31113523737459,-1.696059333483447,-1.6576585956289485,149.56012869573942,144.17399826049805,138.78786782525668,2.9227549588477686,147.36479949951172,-1,0.0006297854565047167,0.5681635899181525
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,139.1793670654297,73035900,41.37586583582205,-1.6992891580142953,-1.665984708106018,149.02796396388698,143.84349822998047,138.65903249607396,2.8718443699205842,147.28459930419922,-1,0.009103025516294383,0.573335597574607
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,138.5892333984375,78762700,40.05700638612438,-1.7303170462373032,-1.678851175732275,148.18728396668334,143.4374984741211,138.68771298155886,2.83171245482581,147.15559936523437,-1,0.004239918507647045,0.5757664937858563
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,141.39231872558594,69907100,48.46075408213779,-1.5075582354795927,-1.6445925876817387,147.2601136469148,143.18599853515624,139.1118834233977,2.8415902238170467,147.09179931640625,-1,-0.02022561046524851,0.5641212649636017
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,142.45452880859375,67940300,51.24992771629306,-1.2296979586424754,-1.5616136618738863,147.0592960712813,143.1249984741211,139.1907008769609,2.7379051642335748,147.04739929199218,-1,-0.007512533892058082,0.559883284841332
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.1363525390625,85589200,55.36841568686927,-0.8615767166109833,-1.4216062728213057,147.51116885594948,143.30549850463868,139.09982815332788,2.805197129344123,147.05559936523437,-1,-0.01180617755525204,0.5532732033702775
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,146.3099822998047,76378900,60.0641443525536,-0.3870484853651419,-1.2146947153300731,148.40426302154842,143.5719985961914,138.7397341708344,2.791968414190079,147.1089993286133,0,-0.01608011879261173,0.5443765045353146
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,146.80172729492188,58418800,61.062292851927545,0.0290297412276459,-0.9659498240185294,149.09668283971558,143.74249801635742,138.38831319299925,2.7089710190916807,147.18219909667968,0,0.0,0.5443765045353146
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,147.01809692382812,61421000,61.518045349564545,0.3722360874606636,-0.6983126417226908,149.643386609494,143.87499771118163,138.10660881286927,2.6419019657609133,147.25459899902344,0,0.0,0.5443765045353146
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,146.24111938476562,58883400,58.85414056249538,0.5738685343339398,-0.4438764065113647,149.96561670768367,143.9634979248047,137.96137914192573,2.5631942029303345,147.2505990600586,0,-0.0,0.5443765045353146
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.19192504882812,50720600,58.68093135992296,0.7213140138313747,-0.2108383224428168,150.44338847817636,144.12699813842772,137.8106077986791,2.5051089027210245,147.24139892578125,0,-0.0,0.5443765045353146
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,146.86074829101562,60893400,60.38827088135622,0.882859520881027,0.007901246221951957,151.1124935112881,144.49749832153321,137.88250313177832,2.4833151916868217,147.20539916992186,0,0.0,0.5443765045353146
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,146.39849853515625,56094900,58.58635087530002,0.961872461551792,0.19869548928791997,151.6270058929444,144.79849853515626,137.96999117736812,2.3945062661645484,147.17859924316406,0,-0.0,0.5443765045353146
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,150.05722045898438,100077900,66.9836673968599,1.3095679117453756,0.42086997377941116,152.78882035735168,145.35199890136718,137.91517744538268,2.5320409661120586,147.3027993774414,0,0.0,0.5443765045353146
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,147.33285522460938,124953200,57.61543030246959,1.3460860243589252,0.605913183895314,153.27863861231424,145.70949935913086,138.14036010594748,2.7911811586832953,147.36479949951172,0,-0.0,0.5443765045353146
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,146.50668334960938,74588300,55.098837086081346,1.2923488147017963,0.7432003100566105,153.25805151320955,146.20049972534179,139.14294793747402,2.7346682187773452,147.38019958496093,0,-0.0,0.5443765045353146
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,147.54920959472656,69122000,57.61478014410526,1.320077600246293,0.8585757680945469,153.4834147953029,146.64599990844727,139.80858502159163,2.747907162274276,147.3863995361328,0,0.0,0.5443765045353146
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,148.99502563476562,54511500,60.88783016449222,1.4440238674925183,0.9756653879741413,153.91943063454306,147.12050018310546,140.32156973166786,2.7051990718607115,147.42379974365235,0,0.0,0.5443765045353146
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,148.47372436523438,60394600,59.11535419624774,1.4823975489809413,1.0770118201755012,154.26055098648033,147.50400085449218,140.74745072250403,2.6398272300230046,147.47579986572265,0,-0.0,0.5443765045353146
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,149.00563049316406,65463900,59.8748331321371,1.5210954123581928,1.1658285386120397,154.52307541029455,147.92300109863282,141.3229267869711,2.6041252414248213,147.55059997558592,0,0.0,0.5443765045353146
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.17825317382812,55020900,56.887424496386146,1.4670715756583945,1.2260771460213107,154.55088503945365,148.30450134277345,142.05811764609325,2.5188308429022896,147.58739990234375,0,-0.0,0.5443765045353146
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,148.54269409179688,56787900,57.88420290954411,1.4375417234822976,1.268370061513508,154.26266509635676,148.76950149536134,143.27633789436592,2.436771148208376,147.54119995117188,0,0.0,0.5443765045353146
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,145.6961212158203,65187100,48.45963884534522,1.1674822956973117,1.248192508350269,153.3001251494379,149.12000122070313,144.93987729196837,2.474144027270501,147.4629998779297,-1,-0.001,0.5438321280307793
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,145.64688110351562,41000000,48.31306743429795,0.9386037849483841,1.186274763669892,152.77094515101567,149.32550125122071,145.88005735142576,2.4224194538940367,147.37019989013672,-1,0.0003380411869712274,0.544015965688852
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,147.73500061035156,63804000,54.584913625531925,0.9177043118190511,1.132560673299724,152.35251791865886,149.58300170898437,146.81348549930988,2.4579607906834133,147.2970001220703,-1,-0.014336988205730705,0.5362164152050417
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,147.744873046875,59222800,54.61287479824158,0.8916691945357229,1.0843823775469237,152.15261577774987,149.7555015563965,147.35838733504312,2.4573930347082587,147.21100006103515,-1,-6.663448543164918e-05,0.5361806847001345
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,148.72984313964844,59256200,57.43655386832782,0.9408819180939645,1.055682285656332,152.27738331407443,149.86750183105468,147.45762034803494,2.435437043320057,147.09720001220703,-1,-0.006666666666666599,0.5326061468021336
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,151.18238830566406,88807000,63.52207498699064,1.167349511013441,1.0780157307277538,152.9389485965366,150.0790023803711,147.2190561642056,2.5479054335711915,147.06480010986328,0,-0.017490102603735624,0.523290810647184
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,155.49655151367188,137827700,71.29628910368638,1.6808791391657394,1.198588412415351,154.91930807197843,150.4985023498535,146.07769662772859,2.767340410972356,147.14079986572267,-1,-0.001,0.5227675198365368
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,158.13626098632812,117305600,74.83090090896505,2.277851655841488,1.4144410611005784,157.23066567648078,151.09150238037108,144.95233908426138,2.890387916843192,147.37239990234374,-1,-0.016976043690765552,0.5138929955796786
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,158.59918212890625,117467900,75.40295127437048,2.75709971750004,1.6829727923804707,159.10440128143523,151.71050262451172,144.3166039675882,3.05178834396042,147.60179992675782,-1,-0.002927444483147079,0.512388602364841
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,158.9833221435547,96041900,75.89258007367334,3.1322700907087437,1.9728322520461254,160.73410142846407,152.31500244140625,143.89590345434843,3.0295181403321085,147.86760009765624,-1,-0.0024220555167078217,0.511147568723785
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,159.50537109375,69463600,76.57501141852454,3.4327907120473924,2.264823944046379,162.20501159933318,152.9695022583008,143.7339929172684,2.9916954160226723,148.12580017089843,-1,-0.003283555958565998,0.5094691870787955
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,154.4524688720703,76959800,59.12775277365357,3.2198900604838627,2.455837167333876,162.56408239617258,153.18150177001954,143.7989211438665,3.1765744456678164,148.28620025634766,0,0.030678429081589353,0.5250989014038473
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,157.83091735839844,88748200,64.88818918008073,3.290012518449828,2.6226722375570666,163.43080732278867,153.70350189208983,143.976196461391,3.2625337626067226,148.56980041503905,0,0.0,0.5250989014038473
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,162.81483459472656,174048100,71.3116889981989,3.7111052748813904,2.8403588450219313,165.2137769166534,154.52050170898437,143.82722650131535,3.429496072671644,149.0170004272461,-1,-0.001,0.5245738025024435
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,162.2928009033203,152052500,69.86984747379785,3.9564503492370307,3.0635771458649512,166.62154318123052,155.25800170898438,143.89446023673824,3.596675229799451,149.4438006591797,0,0.002206284147078464,0.5257311613668773
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,161.29798889160156,136739200,67.08613137261747,4.023013940728077,3.2554645048375765,167.67157597714078,155.87150115966796,144.07142634219514,3.8376270862925703,149.8020004272461,0,-0.0,0.5257311613668773
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,159.40684509277344,118023100,62.02700117696116,3.8761563429122816,3.379602872452518,168.26278114552645,156.41550064086914,144.56822013621183,3.9377969724976767,150.10220031738282,0,-0.0,0.5257311613668773
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,162.83457946777344,107497000,66.89940614210516,3.9945319635567103,3.502588690673357,169.3228363333727,157.11750106811525,144.9121658028578,4.087954941956548,150.4702005004883,0,0.0,0.5257311613668773
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,168.60643005371094,120405400,73.14757306680933,4.509217882835202,3.703914529105726,171.3946544101076,158.15450057983398,144.91434674956037,4.243100625162219,150.98640045166016,-1,-0.001,0.5252054302055104
